channel_id,title,description,country,channel_published_at,uploads_playlist_id,topic_categories
UC6MkngMDyobFNaXOZR0ukyQ,C ONLINE EDUCATION,"Motivation and inspiration with Education💯

Sinhala & English  Motivation shorts

Welcome to  C ONLINE EDUCATION Chanel.

Our Channel Delivers Dynamic Motivational Videos Covering Inspiring Speeches, Heartfelt Stories, Personal Growth, Self-Discovery, and Beyond.""

⭕Promotion Post.📧 
ceducationonline@gmail.com

Our educational content 

motivational status 
sigma
quotes reels 
short notes download
motivation shorts
G.K shorts
facts shorts
Education videos
O/L & A/L exam 
map marking  

#motivation #sigma #quiz #motivational  #shortsfeed #gk #facts #fact #factshorts #education #educationalvideo #educação #educationalquiz #educationalfact #educationalfacts #pastpapers #shortnotes #ol #al #olexam #alexam #motivationsinhala #map #knowledge #information #world #geography #textbook #today #india #srilanka #englishquiz #sinhala #how #what #when #shortnotes #study #shorts #short #studymotivation #studytips #download #shortsfeed #youtubeshorts #shorts #fyp #reels #exam #viral #sad #trending #fy",LK,2021-10-15T18:55:16.857132Z,UU6MkngMDyobFNaXOZR0ukyQ,https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Music
UCoQOQFHBsBAhobpI8NradTA,SL Idea,Thanks for visiting and make sure to subscribe and join with us,LK,2019-11-16T06:01:57.024814Z,UUoQOQFHBsBAhobpI8NradTA,https://en.wikipedia.org/wiki/Society
UCGwSu8n08wtb7RVacaPs9Tw,Saranga - Dinakshie Online,Official YouTube Channel of Saranga Disasekara & Dinakshie Priyasad,LK,2018-08-24T03:25:49Z,UUGwSu8n08wtb7RVacaPs9Tw,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UC_dr25YJaGIFQtA8D0RTjOQ,Social Art Studio,"Hey, I'm Nisha (Founder of Social Art Studio). Thanks for visiting and make sure to SUBSCRIBE and join with us for daily Mehndi Art Videos.

⭕ For sponsorships -
      Email: nsdsbit@gmail.com


vRlfXK
",LK,2021-04-25T16:52:50.011978Z,UU_dr25YJaGIFQtA8D0RTjOQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Hobby
UCVpjudnF83VEmqVBLNG1rbg,Waruni's Kitchen,"Hi all, welcome to my YouTube channel “Waruni’s Kitchen”,  my first cooking video channel in which I have shown up most of the delicious and uncommon cooking methods. Background for this video channel backed by the experience I got while traveling across different countries . Been into different cultures and societies pushed me to create this video channel where the in born talents I gained from my mom thrived me so often as well.

Hope the recipes found in this video will help you in cooking your delicious and favorites. Be in touch with the channel as it will bring more uncommon trends and all for you.",LK,2013-01-06T10:06:14Z,UUVpjudnF83VEmqVBLNG1rbg,https://en.wikipedia.org/wiki/Food|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCfdBd-9WWZUv1h7d80Omy8g,Truth with Chamuditha,"සමාජයේ ඇති ඔබ නොදකින ඇත්ත, සාකච්ඡාවට ලක් කිරීම Truth with Chamuditha නාලිකාවේ පරමාර්ථයයි. ශ්‍රී ලංකාවේ ප්‍රවීනතම රූපවාහිනී දේශපාලන වැඩසටහන්  නිවේදකයකු වන චමුදිත සමරවික්‍රම විසින් කාලීන මාතෘකාවන් ඔස්සේ වැඩසටහන මෙහෙයවනු ලබයි.",LK,2020-04-19T15:07:14.07701Z,UUfdBd-9WWZUv1h7d80Omy8g,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Politics
UCdvzidU6j1UdUBhaEw-LLuQ,Dhanush Vlogs SL,"ආයුබෝවන් !!

The Dhanush Vlogs SL YouTube channel is Copyright ©2022 by Dhanush Vlogs (Pvt) Ltd. 

ධනුෂ් නාලිකාවේ අරමුණ ඔබේ ජීවිතයට හරවත් වචන දායාද කිරීමයි.
ජීවිතය, ආදරය, සමාජය මේ සියල්ල ගැනම,සියුම් තැනක සිට කරනා හරවත් කතා බහක්.
මේ වැඩසටහන් සියල්ලම ඔබට සමහර විට ගැලපෙන්නේ නැතුව ඇති,නමුත් එක් වැඩසටහනකින් හෝ ඔබේ ජීවිතයට ගතයුතු කරුණක් ඇත.
ඒ නිසා මේ නාලිකාවේ අන්තර්ගත කරුණු වලින් ඔබේ ජීවිතය එලිය කරගන්න.එය අපේ බලාපොරොත්තුව සහ එකම සතුටයි 

ලස්සන ආදරණිය දවසක් ඔබට 

ධනුෂ් 


For business inquiries 0775016611

🔹  ✅ Like   ✅ Share   ✅ Comment   ✅ Subscribe
""Dhanush Vlogs SL"" Subscribe කරලා 🔔 සීනු ලකුන ඔබන්න.
Subscribe කරලා එකතු  වුනු හැමෝටම ස්තුතියි !!

මෙම නාලිකාව විසින් ඉදිරිපත් කරන ලද වැඩසටහන් වල සම්පත් දායකයා ලබාදෙන දත්ත හා තොරතුරු වල සම්පුර්ණ වගකීම ඔහු සතු වේ. 
එම තොරතුරු හුදෙක් පර්යේෂණය හා අවබෝධය අරඹයා ඉදිරිපත් කර ඇත.
මෙම කරුණු මගින් කිසිවෙකුට හෝ කිසිදු විශ්වාසයකට අවමාන කිරීම මෙම නාලිකාවේ අරමුණ නොවේ.
",LK,2019-07-13T00:53:26Z,UUdvzidU6j1UdUBhaEw-LLuQ,https://en.wikipedia.org/wiki/Society
UCvoMClO68wGoV5Fvu0KRiqA,Ape Pansala - අපේ පන්සල,"අපේ පංසල "" ශ්‍රී ලංකාවේ මෙන්ම, විදෙස් රට වල ජීවත් වන බොදු ජනයාගේ හිතසුව පිණිස පවත්වාගෙන යන බෞද්ධ හා දේව විස්වාසී  යූටියුබ් නාලිකාවකි. ඔබට ඇතිවන සියලු දෝෂ දුරුවී සෞභාග්‍ය අත්වී ජීවිතය සාර්ථක කරලීමට අවශ්‍ය අධ්‍යාත්මික සුවය  වෙනුවෙන් අප කැපවෙන්නෙමු. 

එමෙන්ම මෙම නාලිකාව හරහා ලැබෙන ආදායමෙන් කොටසක් අවශ්‍යතා ඇති පුද්ගලයන් වෙනුවෙන් උපකාර කිරීමට අපි ලබා දෙන්නෙමු. ඒ සියලු පින් ද  ""අපේ පංසල "" ශ්‍රාවක ඔබට අනුමෝදන් කිරීමට අප පසුබට නොවන්නෙමු. 

ඔබ සියලු දෙනාටම තෙරුවන් සරණයි. 🙏🙏🙏


Contact No. ~ 077 5196538

Our Temple is a Buddhist and God-fearing YouTube channel run for the benefit of Buddhists living in Sri Lanka as well as abroad.

We also donate a portion of the proceeds from this channel to help people in need. We would not hesitate to approve all those merits to you in ""Our Temple"" Shravaka.

May the Triple Gem bless you all. ⁇




Tik Tok Link - https://www.tiktok.com/@ape_pansala_official?_r=1&_t=ZS-96zLnk9Tamy",LK,2015-11-19T18:19:13Z,UUvoMClO68wGoV5Fvu0KRiqA,https://en.wikipedia.org/wiki/Religion|https://en.wikipedia.org/wiki/Society
UCcbOsE5_4LEjtQi8X2PFxDw,Hiru Star,"A UNIQUE format that promises to be the
The evolution of LIVE TELEVISION in Sri Lanka
as for the FIRST TIME ever, the audience will watch a show with LIVE VOTING as it Happens,
when it Happens!

HIRU STAR is a Reality Television Singing Competition where for the first time in Sri Lanka the show marks the real-time voting by the viewers via an innovative free App

In contrast to other singing TV Reality shows which feature a cast of celebrity judges, Hiru Star features a cast of celebrity experts and ELEVATES the viewers at home to be the JUDGES.
",LK,2018-04-19T05:57:08Z,UUcbOsE5_4LEjtQi8X2PFxDw,https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music|https://en.wikipedia.org/wiki/Television_program|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Pop_music
UC0RxmX79uHOBvSKKYAQ7Axg,WANESA TV,"0777618418 - Sanjeewa -  ""Wanesa TV"" 

 Wellcome Everyone
""Wanesa TV""  Thanks for visiting Official YouTube channel 

Contact Phone : +94777618418  
Gmail : youturnmedialk@gmail.com  
Facebook : Sanjeewa rathnayake 


SANJEEWA RATHNAYAKE (Journalist)
මාධ්‍යවේදී - සංජීව රත්නායක",LK,2020-08-10T15:15:58.282985Z,UU0RxmX79uHOBvSKKYAQ7Axg,https://en.wikipedia.org/wiki/Society
UCwrJnrHM2qRjjiSVk1nlx4Q,Oshan Liyanage Dance,"Welcome to the official YouTube channel of Oshan Liyanage Dance Crew! 

Dive into a world of rhythm, creativity, and breathtaking performances. 

Our channel brings you a diverse range of dance content, from energetic music video choreography to captivating live event performances.

Here, you'll find:

Electrifying dance routines and original choreography
Performances across multiple dance styles and genres
Dance Covers & Music Video Dances
Insights into our dance studio's activities and student showcases

  Let's dance our way through the rhythm of life together! 
",LK,2011-10-31T10:49:33Z,UUwrJnrHM2qRjjiSVk1nlx4Q,https://en.wikipedia.org/wiki/Music|https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Performing_arts|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCKEKf35apTUvSLs-c1DCekw,English with Sakvithi,"This is an English learning channel for beginners and advanced students, created by Sakvithi Ranasinghe, who is a famous English teacher in Sri Lanka. I have been teaching English for over 25 years. I’m always trying my best to give you the best English learning experience in a very interesting way. All my lessons are very simple but practical. Most of the time, I explain English phrases by using film clips. Now, my channel is nearing one million subscribers. I need your support to hit the target. Please subscribe and click the bell icon.🔔

We upload videos every day.

For online classes, please contact us on WhatsApp at +94 74 022 3126
",LK,2019-06-11T14:26:15Z,UUKEKf35apTUvSLs-c1DCekw,https://en.wikipedia.org/wiki/Knowledge|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCBW2dlXYPIVLwuNQw9aVu-A,vinadiyak - විනාඩියක්,"Welcome to Vinadiyak ( විනාඩියක් ) Education YouTube channel.. 

Here I share incredible videos videos that boost your knowledge and
information about the world.

I spend over 12 - 15 Hours to transform this contents in to something that have never seen before. 
There is also commentary that is included within the video for either added for entertainment or to highlight 
something important that the audience may have missed out and for your further education.
we also add background music to give viewers the best experience. 

I license videos under exclusive, Non exclusive agreements get the permission or use 
under the fair use policy. 

Make sure to Subscribe and Enable all notifications.. Thank YOU.

For Any reasons, Contact Us at our email address .
I Will response immediately. 
 
 ➤grandpapa6618@gmail.com 


",LK,2021-06-22T06:52:26.409745Z,UUBW2dlXYPIVLwuNQw9aVu-A,
UCFV00xQSCQSKvWRXgearMzg,Slviki Media,"Do you want to educate yourself on how to enhance your beauty naturally? This channel will give you a lot of knowledge about that. Also, we do a lot of educational videos to educate everyone in the society. Keep in touch with us!

Disclaimer: The materials and the information contained on this Slviki Media channel are provided 
for general and educational purposes only and do not constitute any legal, medical or other professional advice on any subject matter. These statements have not been evaluated by the FDA and are not intended to diagnose, treat, or cure any disease. Always seek the advice of your physician or other qualified health providers prior to starting any new diet or treatment and with any questions you may have regarding a medical condition. If you have or suspect that you have a medical problem, promptly contact your health care provider.",LK,2013-12-01T00:56:36Z,UUFV00xQSCQSKvWRXgearMzg,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Health
UC9Slp55-nJIx-q1g_TJEY3Q,Rj Chandru Menaka Comedy,"A warm welcome to our channel!  We're Sri Lanka-based Tamil husband and wife who own a comedy channel that aims to add life and laughter to your dull day!

Subscribe to Tamil comedy, funny videos, unlimited fun, and jokes that will make you laugh so hard. - RJ Chandru & Menaka 

For any business inquiries please contact - paramalingam.chandru@gmail.com
",LK,2021-01-22T16:24:04.594983Z,UU9Slp55-nJIx-q1g_TJEY3Q,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCdJppX3uAMFMvCTuE9qCowg,Inside Cinemax,"⭕Welcome to Inside Cinemax!
We bring the magic of movies to life for those who love films but don’t have time to watch them in full. Through detailed narrations, we capture the essence of each story, letting you experience all the excitement and drama—whenever you need it.

⭕Respect for Creators:
We give full credit to the film’s creators. If you have any copyright concerns, feel free to reach out at contact.insidecinemax@gmail.com. We’re happy to remove content or direct revenue as requested.

⭕Our Promise:
We’re here to share the story, with no intent to harm or disrespect anyone—just a love for great films and respect for their creators.

⭕Beyond the Plot:
Reading a summary is one thing, but with our narrations, you experience the emotional depth of each movie—suspense, drama, and all the magic of cinema, without pressing play.

⭕Join Us:
Subscribe to never miss a breakdown! Share your thoughts and suggest the next film!

⭕For inquiries, contact us at 077 9025193.
",LK,2022-05-20T15:47:43.606214Z,UUdJppX3uAMFMvCTuE9qCowg,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Society
UCppSNX9SEvI6TM1U0GLGQyA,Kusala's Simple Life ,"Natural Food cooking, Food and nutrition, Physical and mental well-being.
නීරෝගීව ජීවත් වෙන ගමන් කටට රසට කෑම හදන විදිය බලන්න එකතු වෙන්න මගෙ චැනල් එකත් එක්ක..
සරලව සැහැල්ලුවෙන්..ජීවිතේ සුන්දරත්වය විඳින්න...නීරෝගීව රස කෑමක අත්දැකීම් විඳින්න...පරිසරයට ආදරය කරන්න...එන්න මා සමඟින්..
Kusala's Simple Life
මම ඔබේ ආදරණීය කුසලා ජයමාන්න...
Join my channel to see how to make delicious food while living a healthy life ..
Simply relaxed..enjoy the beauty of life ... experience a healthy taste ... love the environment ... come with me ..
Kusala's Simple Life
I wish you all the best...
I'm your loving Kusala Jayamanna
",LK,2018-01-09T20:52:44Z,UUppSNX9SEvI6TM1U0GLGQyA,https://en.wikipedia.org/wiki/Food|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCYM-FoL4inC91SfFcoUpWJQ,Janet Sri Lanka,"Janet Ayurvedics (Pvt) Ltd is the pioneer in the manufacture of Ayurvedic beauty and personal care in Sri Lanka. Since 1961, we have been producing natural skin and hair care preparations on a small scale. In 1991 the Company embarked on a program of research and development especially aimed at presenting a range of herbal beauty preparations incorporating Ayurvedic medicinal formulae and the latest advancements in western skin science.",LK,2017-05-15T04:28:14Z,UUYM-FoL4inC91SfFcoUpWJQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCp1NZ1G3fkJCgh6eNZ7MG6w,ADA NOW,"""Welcome to Success Moods! Join us for daily doses of motivation and practical tips on achieving success in life, career, and beyond. Let's empower your journey with insights and inspiration. Subscribe now and let's embark on this transformative adventure together!""

My Introduction 
Name - Achala
   18 years old

COPYRIGHT DISCLAIMER :- 

In accordance with section 107 of the Copyright Act 1976, fair use is permitted for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a provision allowed by copyright statutes that may otherwise be considered infringing. Non-profit, educational, or personal use tips the balance in favor of fair use

Any issues about Music Please Don't Give A Strike Contact Us Email ÷ 
 successmoods07@gmail.com

Daily Video Upload ❤❗

Thank You For Supporting 🙏❤🗿",LK,2021-02-04T03:35:08.04618Z,UUp1NZ1G3fkJCgh6eNZ7MG6w,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCF3FOALs3bDzcdfW0xdYbSA,Mini Caption,"I do everything :)

Make sure to SUBSCRIBE 

Our Facebook Page-: MiniCaption
Instagram -:  _mini_caption_
Tiktok -: mini_caption

Contact us 
Email-: -:minicaption@gmail.com

Business 
WhatsApp -:+94711364650
",LK,2019-08-24T17:39:38Z,UUF3FOALs3bDzcdfW0xdYbSA,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCIoyIVPZEfC2p0dQwAxGiEw,පිනි මුතු,"Wellcome to pinimuthu 

Your go-to source for the latest celebrity gossip, industry rumors, and entertainment buzz. Delivering fresh, engaging content that goes beyond the headlines to bring you insider perspectives on your favorite stars. Subscribe for weekly updates that keep you in the know about everything happening in the entertainment world!""

ඔයාලගෙ channel  promote  කරගන්න 🤝 community post එකක් දාගන්න අපිව අමතන්න 0704029066( whatsapp ) පමනයි,එකවර නාලිකා 10ක් හරහා

Hey subscribe ❤️ 
Welcome To my Channel ❤️‍🔥
Daily Uploading short video 😘😍
Please Help Me Grow my channel ❤️
Subscribed | share| like |comment

මෙම වීඩියෝවල මුල්  අයිතිය මුල්අයිතිකරු සතුය.

කිසියම් විඩියෝවක් ඉවත් කර ගැනීමට අවශ්‍ය නම් එම විඩියෝව ඉවත් කර ගැනීමට අපව අමතන්න.",LK,2021-12-14T13:58:40.210043Z,UUIoyIVPZEfC2p0dQwAxGiEw,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UC0CXMeU0432EMgBnlBaY_yA,DP Education - ගණිතය,"About Us
Dhammika & Priscilla Foundation is a private charitable organization focused on providing free quality education and healthcare facilities for all. DP Education is the digital learning platform that delivers the Foundation's vision of equal access to world-class free digital learning and healthcare in accelerating human capability development that leads to poverty alleviation.
DP Education Sinhala medium YouTube channel has all subjects that are taught in Sinhala language. 

Vision
We provide equal access to world-class digital learning, and healthcare facilities to develop  human capability to eliminate poverty.

Mission
Dedicated to transform learning and teaching experiences through free online education, best-in-class teachers, and the development of education infrastructure.

Leadership 
The Foundation is led under the direction of the Founder & Chairman Mr. Dhammika Perera.


",LK,2019-10-18T04:11:05.559491Z,UU0CXMeU0432EMgBnlBaY_yA,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Knowledge
