video_id,channel_id,title,description,tags,published_at,category_id,category_name,duration,definition,caption,default_audio_language,default_language,thumbnail_url,made_for_kids
FRXLofT8Huw,UCckltLEhFLv8Xz_lQhYfwmg,"මිනුවන්ගොඩ ""සක්වල"" පහන් කූඩුව ගිනස් වාර්තා අතරට - Hiru News","මිනුවන්ගොඩ ""සක්වල"" පහන් කූඩුව ගිනස් වාර්තා අතරට - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T10:11:34Z,25,News & Politics,PT2M42S,hd,false,si,si,https://i.ytimg.com/vi/FRXLofT8Huw/hqdefault.jpg,False
u-QKAk5AcFw,UCAH7R88V7gz7RqJv78nNOzg,Ayubowan Sri Lanka | දියකපනාතොට මහසෙන් දේවාලයේ වාර්ෂික පෙරහර පිළිබඳ දැනුවත් කිරීම | Swarnavahini,"ස්වර්ණවාහිනී සියළුම වැඩසටහන් නරඹන්න Swarnavahini Digital Youtube නාළිකාව දැන්ම Subscribe කරන්න 
👉 https://www.youtube.com/channel/UCAH7R88V7gz7RqJv78nNOzg?sub_confirmation=1

FOLLOW US ON:
🔹Facebook: https://www.facebook.com/swarnavahini  
🔹Instagram: https://www.instagram.com/swarnavahini.tv
🔹TikTok: https://www.tiktok.com/@swarnavahinisl
🔹Website: https://swarnavahini.lk

#AyubowanSriLanka #ආයුබෝවන්ශ්‍රීලංකා #Swarnavahini",swarnavahini|swarnavahini live tv|swarnavahini live|swarnavahini watch online|tv live|tv watch online|swarnavahini live streaming|live swarnavahini|watch swarnavahini|swarnavahini channel live|swarnavahini sri lanka|live tv|swarnavahini digital|swarnavahini watch|swarnavahini tv|swarnavahini tv live now|swarnavahini live today|swarnawahini live|ayubowan sri lanka|ආයුබෝවන් ශ්‍රී ලංකා,2026-07-17T09:00:05Z,24,Entertainment,PT19M3S,hd,false,si,si,https://i.ytimg.com/vi/u-QKAk5AcFw/hqdefault.jpg,False
eJYbVc9T5fM,UCCK3OZi788Ok44K97WAhLKQ,මුහුණු පොතෙන් වාහන විකුණා යළි කොල්ල කෑ කල්ලියේ | තව 5ක් අත්අඩංගුවට | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T02:13:04Z,25,News & Politics,PT51S,hd,false,si,si,https://i.ytimg.com/vi/eJYbVc9T5fM/hqdefault.jpg,False
wuUOBHTgc-Y,UCckltLEhFLv8Xz_lQhYfwmg,"""එදා ගොවියා උදැල්ල ගත්තා අද කෙටේරිය ගනියි"" - Hiru News","""එදා ගොවියා උදැල්ල ගත්තා අද කෙටේරිය ගනියි"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T09:51:36Z,25,News & Politics,PT40S,hd,false,si,si,https://i.ytimg.com/vi/wuUOBHTgc-Y/hqdefault.jpg,False
Mm2DLjdi3CI,UCCK3OZi788Ok44K97WAhLKQ,මත්තල ගුවන්තොටේ දිනක පාඩුව ලක්ෂ 70ක් - 2027 වසරේ සිට අලුත් ගමනක් | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

මත්තල ගුවන්තොටේ දිනක පාඩුව ලක්ෂ 70ක් - 2027 වසරේ සිට අලුත් ගමනක්

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #Maththalaairport #mattala #airport #Airportmattala",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T07:15:22Z,25,News & Politics,PT1M28S,hd,false,si,si,https://i.ytimg.com/vi/Mm2DLjdi3CI/hqdefault.jpg,False
5-907B1oVuc,UCckltLEhFLv8Xz_lQhYfwmg,බයික් එක එනවා පෙනි පෙනී හරවලා වද්දගත්තු බයික් එක - Hiru News,"බයික් එක එනවා පෙනි පෙනී හරවලා වද්දගත්තු බයික් එක - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T04:23:20Z,25,News & Politics,PT19S,hd,false,si,si,https://i.ytimg.com/vi/5-907B1oVuc/hqdefault.jpg,False
_YgwyVpAVRU,UCckltLEhFLv8Xz_lQhYfwmg,"""පුද්ගලයින් මත පදනම්ව ව්‍යවස්ථා සංශෝධනය නොකළ යුතුයි කිව්ව ජනපතිම ඒක කරන එක හොඳටම කැතයි"" - Hiru News","""පුද්ගලයින් මත පදනම්ව ව්‍යවස්ථා සංශෝධනය නොකළ යුතුයි කිව්ව ජනපතිම ඒක කරන එක හොඳටම කැතයි"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T09:52:00Z,25,News & Politics,PT46S,hd,false,si,si,https://i.ytimg.com/vi/_YgwyVpAVRU/hqdefault.jpg,False
iL2oyyNX03c,UCckltLEhFLv8Xz_lQhYfwmg,"""රටින් ගොවිතැන් කරන්න කටිටිය ගේන්න ඕනේ නෑ"" - Hiru News","""රටින් ගොවිතැන් කරන්න කටිටිය ගේන්න ඕනේ නෑ""
""කිරි කොරහත් කරන්න..18 සන්නියත් නටන්න ගොවිබිම් වලට ඇවිත් බලන්න ගොවියා දිහා"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T09:49:09Z,25,News & Politics,PT1M12S,hd,false,si,si,https://i.ytimg.com/vi/iL2oyyNX03c/hqdefault.jpg,False
6_S4SwXGmmw,UCQTcNhAZidy1i9wwmdgf2Lw,අපිට මේ වෙලාවේ ඕනෙ සල්ලි | සිහිනෙක තනිවෙලා 💕,"Sihineka Thaniwela 
#ITN #ITNSriLanka #ITNDigital #SihinekaThaniwela 

Watch ITN Programmes & More Updates at https://www.itn.lk

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network|Sihineka Thaniwela|Srilanka Teledrama|itn drama|new teledrama|itn 8.30|sinhala drama|sri lanka drama|8.30 new drama|Abhilashi Shanthushki|Himen Melaka|Geethma Bandara|Dinusha Dissanayaka|Tanasha Hatharasinghe|Himali Siriwardhana|Thimira Udalamaththa,2026-07-17T07:30:35Z,24,Entertainment,PT1M19S,hd,false,si,si,https://i.ytimg.com/vi/6_S4SwXGmmw/hqdefault.jpg,False
iz3YEHJ1ozU,UCckltLEhFLv8Xz_lQhYfwmg,"රජයේ වී මිලට එරෙහිව, තලාව පුල්ලෙයාර් දේවාලයේදී දේව කන්නලව්වක් - Hiru News","රජයේ වී මිලට එරෙහිව, තලාව පුල්ලෙයාර් දේවාලයේදී දේව කන්නලව්වක්
""දෙයියන්ගෙ හාල් කැවිච්ච ආණ්ඩුවට සාප වේවා.."" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T09:10:08Z,25,News & Politics,PT1M4S,hd,false,si,si,https://i.ytimg.com/vi/iz3YEHJ1ozU/hqdefault.jpg,False
bCVaTFlhA6k,UCOtYyt7W5PmPnwQjWWF_Z-Q,ලොකු බ්‍රදර්ගේ පාඩම,"ලොකු බ්‍රදර්ගේ පාඩම
සම්පූර්ණ කොටස බලන්න. පළමු කමෙන්ට් එකෙන්... 😊👇
Paata Kurullo - පාට කුරුල්ලෝ | සතියේ දින පහේම රාත්‍රී 8.00 ට හිරු TV තුළින්...  
𝗙𝗨𝗟𝗟 𝗘𝗣𝗜𝗦𝗢𝗗𝗘 👉 https://hiru.lk/B6hm27
#HiruTV #HiruTVDigital  #PaataKurulloHiruTV",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-16T18:22:54Z,24,Entertainment,PT1M37S,hd,false,si,si,https://i.ytimg.com/vi/bCVaTFlhA6k/hqdefault.jpg,False
xkCuKtljLQg,UCgnFSj7jQffD5V5m05j4dPw,සී.ඩී වික්‍රමරත්න හිටපු පොලිස්පතිවරයාගේ මරණය ගැන හෙළි වූ කරුණු. Visual Radio - 17/ 07 /2026,"සී.ඩී වික්‍රමරත්න හිටපු පොලිස්පතිවරයාගේ මරණය ගැන හෙළි වූ කරුණු.
නිවුස්ෆස්ට් ප්‍රධාන ප්‍රවෘත්ති ප්‍රකාශය. 
නරඹන්න, පිවිසෙන්න. 
Visual Radio - 17/ 07 /2026 
ප්‍රවෘත්ති සංස්කරණය - ලිමල් උත්සර.
ඉදිරිපත් කිරීම - චේතප්‍රභා මලවිපතිරණ.",,2026-07-17T14:07:31Z,24,Entertainment,PT28M59S,sd,false,si,si,https://i.ytimg.com/vi/xkCuKtljLQg/hqdefault_live.jpg,False
654Mv-lIp6Y,UCCK3OZi788Ok44K97WAhLKQ,මත්තල ගුවන්තොටේ දිනක පාඩුව ලක්ෂ 70ක් | ජනපති ඉදිරියේ නිලධාරීහු හෙළිකරති  | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T02:07:05Z,25,News & Politics,PT52S,hd,false,si,si,https://i.ytimg.com/vi/654Mv-lIp6Y/hqdefault.jpg,False
VzsyEOioG3w,UCRDDfbYPHX_GUJ4lcQYTc8A,බැන්දනම් ඉවසන්න වෙනවා 😢 | Sangeethe Season 2,"බැන්දනම් ඉවසන්න වෙනවා 😢 | Sangeethe Season 2
Watch Full Episode 👉 https://youtu.be/s14l9YFcJsw

Watch TV Derana Programmes & More Updates
https://www.youtube.com/channel/UCRDDfbYPHX_GUJ4lcQYTc8A

Follow us on
🔗 Facebook 👉🏼 https://www.facebook.com/tvderanaofficial
🔗 Instagram 👉🏼 https://www.instagram.com/tv_derana
🔗 Twitter 👉🏼 https://twitter.com/tvderana
🔗 TikTok 👉🏼 https://www.tiktok.com/@tvderanaofficial

TV Derana
SRI LANKA'S PREMIUM ENTERTAINMENT EXPERIENCE

#TVDerana #DeranaLK #sangeetheseason2",TV Derana|Derana TV|Derana Teledramas|DeranaLK|TV Derana Offcial|Derana Programs|Derana Entertainment|Derana Viral Clips|Tv Derana New|sangeethe|sangeethe teledrama|sangeethe teledrama today|sangeethe teledrama yesterday|sangeethe teledrama songs|sangeethe teledrama episode|sangeethe teledrama all episodes|sangeethe teledrama new song|lavan abhishek|geethma bandara|Season02|සමහර දේවල් කියන්න ඕන වෙන දවසට අපි ගොඩක් පරක්කුයි...😌😌 | Sangeethe Season 2,2026-07-17T06:15:00Z,24,Entertainment,PT2M47S,hd,false,en,si,https://i.ytimg.com/vi/VzsyEOioG3w/hqdefault.jpg,False
SXzjzxoWKyY,UCckltLEhFLv8Xz_lQhYfwmg,ඩෙංගු වසංගතය අගෝස්තු මැද දක්වා -සෞඛ්‍ය ඇමති- ඩෙංගු මර්දනය හරියට කළා නම් ප්‍රතිඵල කෝ -GMOA අසයි,"ඩෙංගු වසංගතය අගෝස්තු මැද දක්වා -සෞඛ්‍ය ඇමති- ඩෙංගු මර්දනය හරියට කළා නම් ප්‍රතිඵල කෝ -GMOA අසයි - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T04:27:20Z,25,News & Politics,PT1M13S,hd,false,si,si,https://i.ytimg.com/vi/SXzjzxoWKyY/hqdefault.jpg,False
q3pNLaCB3Bc,UCu3jIK2NBSXc0_YaFqEuIrg,Ronaldo Kicked Georgina Out of the Gym for This Reason #shorts #ronaldo #georginarodriguez,,,2026-07-17T14:43:30Z,22,People & Blogs,PT48S,hd,false,en,en,https://i.ytimg.com/vi/q3pNLaCB3Bc/hqdefault.jpg,False
avhIDHlmUCQ,UCckltLEhFLv8Xz_lQhYfwmg,කසළ අංගනය පුරා පැතිරුණු මොණරාගලම රත් කළ ගින්න - Hiru News,"කසළ අංගනය පුරා පැතිරුණු මොණරාගලම රත් කළ ගින්න - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T02:02:20Z,25,News & Politics,PT1M30S,hd,false,si,si,https://i.ytimg.com/vi/avhIDHlmUCQ/hqdefault.jpg,False
HrVe6FDETqc,UC4UaWbUUwVvCxWNqhb4f16Q,✔ චොකලට් වලින් අතුරුපසට හදන රස කෑම 2ක් Two awesome chocolate desserts by Apé Amma,"Like ""Apé Amma"" fan page. https://www.facebook.com/ApeAmmaFans/

ape amma, ape amma recipes, ape amma new recipes 2025, ape amma channel, Ape Amma youtube,",Apé Amma|Ape Amma|ApeAmma|amma|ape amma channel|chocolate,2026-07-17T12:43:54Z,22,People & Blogs,PT17M57S,hd,false,zxx,si,https://i.ytimg.com/vi/HrVe6FDETqc/hqdefault.jpg,False
MYXqD3icmRE,UCCK3OZi788Ok44K97WAhLKQ,REBUILD SRI LANKA | අස්වැසුම නැතිවෙයිද? | 2026.07.16,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#RebuildSriLanka #AdaDerana #TVDerana

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T06:41:15Z,25,News & Politics,PT1H15M48S,hd,false,si,si,https://i.ytimg.com/vi/MYXqD3icmRE/hqdefault.jpg,False
